z,p,cutoff,cascades,verlauf
9.0692,0.12,0.048,4851,"[5, 14, 23, 34, 46, 62, 77, 102, 142, 198, 314, 927, 4341, 4830, 4850, 4851, 4851]"
9.8976,0.13,0.048,11,"[5, 9, 10, 11, 11]"
8.922,0.13999999999999999,0.048,4829,"[5, 65, 121, 191, 286, 432, 1035, 4306, 4812, 4829, 4829]"
9.94,0.14999999999999997,0.048,28,"[5, 17, 22, 25, 26, 27, 28, 28]"
9.9684,0.15999999999999998,0.048,11,"[5, 8, 10, 11, 11]"
8.7952,0.16999999999999998,0.048,11,"[5, 9, 11, 11]"
9.952,0.17999999999999997,0.048,10,"[5, 9, 10, 10]"
9.0692,0.18999999999999995,0.048,7,"[5, 7, 7]"
9.8976,0.19999999999999996,0.048,7,"[5, 7, 7]"
8.922,0.20999999999999996,0.048,22,"[5, 19, 22, 22]"
9.94,0.21999999999999995,0.048,11,"[5, 10, 11, 11]"
9.9684,0.22999999999999995,0.048,7,"[5, 7, 7]"
8.7952,0.23999999999999994,0.048,9,"[5, 9, 9]"
9.952,0.24999999999999992,0.048,9,"[5, 8, 9, 9]"
9.2516,0.1,0.05,4853,"[5, 15, 26, 42, 68, 106, 184, 490, 3001, 4771, 4851, 4853, 4853]"
10.1096,0.11,0.05,4895,"[5, 12, 21, 35, 54, 83, 130, 232, 867, 4496, 4883, 4895, 4895]"
9.0964,0.12,0.05,4832,"[5, 74, 161, 321, 1071, 4445, 4822, 4832, 4832]"
10.1356,0.13,0.05,31,"[5, 20, 25, 28, 29, 30, 31, 31]"
10.172,0.13999999999999999,0.05,14,"[5, 10, 12, 13, 14, 14]"
8.9656,0.14999999999999997,0.05,18,"[5, 10, 14, 16, 17, 18, 18]"
10.1448,0.15999999999999998,0.05,12,"[5, 10, 12, 12]"
9.2516,0.16999999999999998,0.05,7,"[5, 7, 7]"
10.1096,0.17999999999999997,0.05,7,"[5, 7, 7]"
9.0964,0.18999999999999995,0.05,48,"[5, 32, 40, 44, 47, 48, 48]"
10.1356,0.19999999999999996,0.05,14,"[5, 13, 14, 14]"
10.172,0.20999999999999996,0.05,7,"[5, 7, 7]"
8.9656,0.21999999999999995,0.05,9,"[5, 9, 9]"
10.1448,0.22999999999999995,0.05,9,"[5, 8, 9, 9]"
9.2516,0.23999999999999994,0.05,7,"[5, 7, 7]"
10.1096,0.24999999999999992,0.05,6,"[5, 6, 6]"
9.266,0.1,0.052000000000000005,4836,"[5, 80, 195, 628, 3834, 4797, 4836, 4836]"
10.3196,0.11,0.052000000000000005,4880,"[5, 40, 83, 171, 357, 1513, 4693, 4877, 4880, 4880]"
10.376,0.12,0.052000000000000005,15,"[5, 10, 13, 14, 15, 15]"
9.1436,0.13,0.052000000000000005,90,"[5, 13, 26, 33, 46, 60, 71, 82, 86, 87, 88, 90, 90]"
10.3364,0.13999999999999999,0.052000000000000005,45,"[5, 10, 13, 14, 15, 16, 17, 21, 24, 26, 29, 32, 35, 37, 39, 41, 43, 44, 45, 45]"
9.4148,0.14999999999999997,0.052000000000000005,20,"[5, 9, 12, 16, 18, 20, 20]"
10.3016,0.15999999999999998,0.052000000000000005,8,"[5, 8, 8]"
9.266,0.16999999999999998,0.052000000000000005,46,"[5, 31, 38, 42, 45, 46, 46]"
10.3196,0.17999999999999997,0.052000000000000005,13,"[5, 12, 13, 13]"
10.376,0.18999999999999995,0.052000000000000005,7,"[5, 7, 7]"
9.1436,0.19999999999999996,0.052000000000000005,11,"[5, 9, 11, 11]"
10.3364,0.20999999999999996,0.052000000000000005,9,"[5, 8, 9, 9]"
9.4148,0.21999999999999995,0.052000000000000005,7,"[5, 7, 7]"
10.3016,0.22999999999999995,0.052000000000000005,5,"[5, 5]"
9.266,0.23999999999999994,0.052000000000000005,20,"[5, 18, 20, 20]"
10.3196,0.24999999999999992,0.052000000000000005,11,"[5, 10, 11, 11]"
10.5812,0.1,0.054,4885,"[5, 10, 13, 15, 21, 28, 47, 68, 117, 225, 475, 2454, 4765, 4883, 4885, 4885]"
9.2928,0.11,0.054,4846,"[5, 14, 35, 54, 90, 174, 391, 1543, 4612, 4834, 4845, 4846, 4846]"
10.5116,0.12,0.054,64,"[5, 11, 16, 19, 20, 21, 22, 27, 32, 36, 39, 42, 46, 50, 54, 58, 62, 63, 64, 64]"
9.58,0.13,0.054,73,"[5, 11, 18, 26, 33, 41, 47, 52, 58, 64, 69, 71, 72, 73, 73]"
10.4948,0.13999999999999999,0.054,11,"[5, 9, 10, 11, 11]"
9.4308,0.14999999999999997,0.054,89,"[5, 44, 66, 79, 86, 89, 89]"
10.5108,0.15999999999999998,0.054,21,"[5, 15, 19, 21, 21]"
10.5812,0.16999999999999998,0.054,7,"[5, 7, 7]"
9.2928,0.17999999999999997,0.054,11,"[5, 9, 11, 11]"
10.5116,0.18999999999999995,0.054,10,"[5, 9, 10, 10]"
9.58,0.19999999999999996,0.054,7,"[5, 7, 7]"
10.4948,0.20999999999999996,0.054,5,"[5, 5]"
9.4308,0.21999999999999995,0.054,20,"[5, 18, 20, 20]"
10.5108,0.22999999999999995,0.054,11,"[5, 10, 11, 11]"
10.5812,0.23999999999999994,0.054,7,"[5, 7, 7]"
9.2928,0.24999999999999992,0.054,9,"[5, 9, 9]"
10.6892,0.1,0.056,4899,"[5, 13, 26, 36, 50, 77, 118, 217, 675, 4212, 4883, 4899, 4899]"
9.7452,0.11,0.056,4860,"[5, 16, 28, 45, 75, 123, 217, 533, 2786, 4766, 4856, 4860, 4860]"
10.6768,0.12,0.056,34,"[5, 9, 11, 16, 20, 22, 26, 31, 32, 33, 34, 34]"
9.5872,0.13,0.056,4842,"[5, 63, 108, 156, 201, 263, 346, 567, 1966, 4678, 4841, 4842, 4842]"
10.7024,0.13999999999999999,0.056,35,"[5, 20, 26, 30, 32, 34, 35, 35]"
10.7668,0.14999999999999997,0.056,7,"[5, 7, 7]"
9.4484,0.15999999999999998,0.056,17,"[5, 10, 14, 16, 17, 17]"
10.6892,0.16999999999999998,0.056,9,"[5, 8, 9, 9]"
9.7452,0.17999999999999997,0.056,7,"[5, 7, 7]"
10.6768,0.18999999999999995,0.056,7,"[5, 7, 7]"
9.5872,0.19999999999999996,0.056,45,"[5, 30, 37, 41, 44, 45, 45]"
10.7024,0.20999999999999996,0.056,11,"[5, 10, 11, 11]"
10.7668,0.21999999999999995,0.056,7,"[5, 7, 7]"
9.4484,0.22999999999999995,0.056,9,"[5, 9, 9]"
10.6892,0.23999999999999994,0.056,9,"[5, 8, 9, 9]"
9.7452,0.24999999999999992,0.056,7,"[5, 7, 7]"
10.8644,0.1,0.058,4913,"[5, 12, 21, 34, 49, 67, 99, 157, 325, 1442, 4748, 4908, 4913, 4913]"
9.7428,0.11,0.058,4844,"[5, 82, 185, 466, 2253, 4701, 4844, 4844]"
10.892,0.12,0.058,4890,"[5, 25, 36, 49, 62, 74, 87, 101, 111, 121, 138, 159, 195, 232, 307, 684, 4003, 4867, 4890, 4890]"
10.9444,0.13,0.058,12,"[5, 9, 11, 12, 12]"
9.6204,0.13999999999999999,0.058,81,"[5, 13, 25, 32, 45, 58, 66, 73, 77, 78, 79, 81, 81]"
10.8756,0.14999999999999997,0.058,11,"[5, 10, 11, 11]"
9.8952,0.15999999999999998,0.058,19,"[5, 9, 12, 15, 17, 19, 19]"
10.8644,0.16999999999999998,0.058,7,"[5, 7, 7]"
9.7428,0.17999999999999997,0.058,44,"[5, 29, 36, 40, 43, 44, 44]"
10.892,0.18999999999999995,0.058,13,"[5, 12, 13, 13]"
10.9444,0.19999999999999996,0.058,7,"[5, 7, 7]"
9.6204,0.20999999999999996,0.058,9,"[5, 9, 9]"
10.8756,0.21999999999999995,0.058,9,"[5, 8, 9, 9]"
9.8952,0.22999999999999995,0.058,7,"[5, 7, 7]"
10.8644,0.23999999999999994,0.058,5,"[5, 5]"
9.7428,0.24999999999999992,0.058,20,"[5, 18, 20, 20]"
11.0568,0.1,0.060000000000000005,4893,"[5, 35, 70, 134, 270, 1063, 4624, 4887, 4893, 4893]"
11.1292,0.11,0.060000000000000005,4895,"[5, 10, 13, 15, 21, 28, 48, 69, 109, 152, 220, 452, 1994, 4743, 4891, 4895, 4895]"
9.782,0.12,0.060000000000000005,4857,"[5, 13, 27, 35, 51, 71, 99, 136, 198, 314, 752, 3965, 4819, 4854, 4857, 4857]"
11.066,0.13,0.060000000000000005,12,"[5, 10, 12, 12]"
10.0512,0.13999999999999999,0.060000000000000005,46,"[5, 11, 17, 23, 29, 36, 40, 42, 43, 44, 45, 46, 46]"
11.0372,0.14999999999999997,0.060000000000000005,7,"[5, 7, 7]"
9.9096,0.15999999999999998,0.060000000000000005,86,"[5, 47, 69, 80, 85, 86, 86]"
11.0568,0.16999999999999998,0.060000000000000005,13,"[5, 12, 13, 13]"
11.1292,0.17999999999999997,0.060000000000000005,7,"[5, 7, 7]"
9.782,0.18999999999999995,0.060000000000000005,11,"[5, 9, 11, 11]"
11.066,0.19999999999999996,0.060000000000000005,9,"[5, 8, 9, 9]"
10.0512,0.20999999999999996,0.060000000000000005,7,"[5, 7, 7]"
11.0372,0.21999999999999995,0.060000000000000005,5,"[5, 5]"
9.9096,0.22999999999999995,0.060000000000000005,22,"[5, 20, 22, 22]"
11.0568,0.23999999999999994,0.060000000000000005,11,"[5, 10, 11, 11]"
11.1292,0.24999999999999992,0.060000000000000005,7,"[5, 7, 7]"
9.9332,0.1,0.062000000000000006,4860,"[5, 13, 27, 37, 61, 129, 234, 744, 4241, 4835, 4859, 4860, 4860]"
11.2384,0.11,0.062000000000000006,4907,"[5, 12, 23, 32, 42, 57, 77, 107, 148, 223, 435, 1995, 4778, 4907, 4907]"
10.2112,0.12,0.062000000000000006,4873,"[5, 12, 20, 29, 39, 54, 70, 84, 107, 139, 164, 219, 331, 833, 4350, 4854, 4872, 4873, 4873]"
11.206,0.13,0.062000000000000006,8,"[5, 8, 8]"
10.0748,0.13999999999999999,0.062000000000000006,4848,"[5, 65, 102, 137, 167, 198, 227, 272, 333, 405, 488, 901, 4137, 4816, 4848, 4848]"
11.2492,0.14999999999999997,0.062000000000000006,19,"[5, 13, 16, 18, 19, 19]"
11.3,0.15999999999999998,0.062000000000000006,7,"[5, 7, 7]"
9.9332,0.16999999999999998,0.062000000000000006,11,"[5, 9, 11, 11]"
11.2384,0.17999999999999997,0.062000000000000006,9,"[5, 8, 9, 9]"
10.2112,0.18999999999999995,0.062000000000000006,7,"[5, 7, 7]"
11.206,0.19999999999999996,0.062000000000000006,7,"[5, 7, 7]"
10.0748,0.20999999999999996,0.062000000000000006,22,"[5, 20, 22, 22]"
11.2492,0.21999999999999995,0.062000000000000006,11,"[5, 10, 11, 11]"
11.3,0.22999999999999995,0.062000000000000006,7,"[5, 7, 7]"
9.9332,0.23999999999999994,0.062000000000000006,8,"[5, 8, 8]"
11.2384,0.24999999999999992,0.062000000000000006,9,"[5, 8, 9, 9]"
10.36,0.1,0.064,4875,"[5, 15, 25, 37, 53, 75, 104, 151, 323, 1302, 4622, 4864, 4874, 4875, 4875]"
11.3876,0.11,0.064,4916,"[5, 11, 20, 32, 46, 63, 95, 142, 224, 447, 1954, 4808, 4913, 4916, 4916]"
10.2296,0.12,0.064,4849,"[5, 77, 147, 251, 438, 1540, 4646, 4844, 4849, 4849]"
11.4236,0.13,0.064,28,"[5, 18, 23, 26, 27, 28, 28]"
11.4868,0.13999999999999999,0.064,11,"[5, 8, 10, 11, 11]"
10.08,0.14999999999999997,0.064,15,"[5, 9, 13, 14, 15, 15]"
11.4068,0.15999999999999998,0.064,11,"[5, 10, 11, 11]"
10.36,0.16999999999999998,0.064,7,"[5, 7, 7]"
11.3876,0.17999999999999997,0.064,7,"[5, 7, 7]"
10.2296,0.18999999999999995,0.064,44,"[5, 30, 36, 40, 43, 44, 44]"
11.4236,0.19999999999999996,0.064,13,"[5, 12, 13, 13]"
11.4868,0.20999999999999996,0.064,7,"[5, 7, 7]"
10.08,0.21999999999999995,0.064,7,"[5, 7, 7]"
11.4068,0.22999999999999995,0.064,9,"[5, 8, 9, 9]"
10.36,0.23999999999999994,0.064,7,"[5, 7, 7]"
11.3876,0.24999999999999992,0.064,5,"[5, 5]"
10.3872,0.1,0.066,4850,"[5, 90, 191, 466, 2642, 4750, 4850, 4850]"
11.6052,0.11,0.066,4899,"[5, 34, 58, 88, 139, 204, 396, 1809, 4778, 4897, 4899, 4899]"
11.6644,0.12,0.066,13,"[5, 9, 11, 12, 13, 13]"
10.228,0.13,0.066,28,"[5, 10, 14, 17, 23, 26, 27, 28, 28]"
11.586,0.13999999999999999,0.066,12,"[5, 11, 12, 12]"
10.5192,0.14999999999999997,0.066,14,"[5, 10, 12, 13, 14, 14]"
11.5568,0.15999999999999998,0.066,7,"[5, 7, 7]"
10.3872,0.16999999999999998,0.066,45,"[5, 30, 36, 41, 44, 45, 45]"
11.6052,0.17999999999999997,0.066,13,"[5, 12, 13, 13]"
11.6644,0.18999999999999995,0.066,7,"[5, 7, 7]"
10.228,0.19999999999999996,0.066,11,"[5, 9, 11, 11]"
11.586,0.20999999999999996,0.066,9,"[5, 8, 9, 9]"
10.5192,0.21999999999999995,0.066,7,"[5, 7, 7]"
11.5568,0.22999999999999995,0.066,5,"[5, 5]"
10.3872,0.23999999999999994,0.066,21,"[5, 20, 21, 21]"
11.6052,0.24999999999999992,0.066,11,"[5, 10, 11, 11]"
11.8368,0.1,0.068,15,"[5, 10, 13, 14, 15, 15]"
10.3844,0.11,0.068,4865,"[5, 13, 28, 40, 63, 109, 174, 383, 1410, 4639, 4855, 4864, 4865, 4865]"
11.746,0.12,0.068,31,"[5, 11, 14, 15, 16, 17, 18, 21, 25, 29, 31, 31]"
10.6644,0.13,0.068,28,"[5, 10, 13, 16, 19, 23, 25, 27, 28, 28]"
11.7052,0.13999999999999999,0.068,7,"[5, 7, 7]"
10.5284,0.14999999999999997,0.068,77,"[5, 46, 62, 70, 75, 77, 77]"
11.75,0.15999999999999998,0.068,17,"[5, 13, 16, 17, 17]"
11.8368,0.16999999999999998,0.068,7,"[5, 7, 7]"
10.3844,0.17999999999999997,0.068,11,"[5, 9, 11, 11]"
11.746,0.18999999999999995,0.068,10,"[5, 9, 10, 10]"
10.6644,0.19999999999999996,0.068,7,"[5, 7, 7]"
11.7052,0.20999999999999996,0.068,5,"[5, 5]"
10.5284,0.21999999999999995,0.068,21,"[5, 20, 21, 21]"
11.75,0.22999999999999995,0.068,11,"[5, 10, 11, 11]"
11.8368,0.23999999999999994,0.068,6,"[5, 6, 6]"
10.3844,0.24999999999999992,0.068,7,"[5, 7, 7]"
11.93,0.1,0.06999999999999999,4915,"[5, 12, 23, 31, 40, 50, 59, 74, 91, 111, 148, 232, 677, 4337, 4900, 4915, 4915]"
10.8068,0.11,0.06999999999999999,4881,"[5, 14, 24, 36, 52, 75, 104, 145, 259, 828, 4439, 4868, 4880, 4881, 4881]"
11.8636,0.12,0.06999999999999999,11,"[5, 9, 10, 11, 11]"
10.6772,0.13,0.06999999999999999,4855,"[5, 64, 100, 132, 165, 206, 243, 288, 362, 477, 1135, 4560, 4846, 4855, 4855]"
11.9224,0.13999999999999999,0.06999999999999999,26,"[5, 16, 20, 23, 25, 26, 26]"
12.0116,0.14999999999999997,0.06999999999999999,7,"[5, 7, 7]"
10.5236,0.15999999999999998,0.06999999999999999,14,"[5, 9, 12, 13, 14, 14]"
11.93,0.16999999999999998,0.06999999999999999,9,"[5, 8, 9, 9]"
10.8068,0.17999999999999997,0.06999999999999999,7,"[5, 7, 7]"
11.8636,0.18999999999999995,0.06999999999999999,7,"[5, 7, 7]"
10.6772,0.19999999999999996,0.06999999999999999,43,"[5, 28, 34, 39, 42, 43, 43]"
11.9224,0.20999999999999996,0.06999999999999999,11,"[5, 10, 11, 11]"
12.0116,0.21999999999999995,0.06999999999999999,6,"[5, 6, 6]"
10.5236,0.22999999999999995,0.06999999999999999,6,"[5, 6, 6]"
11.93,0.23999999999999994,0.06999999999999999,9,"[5, 8, 9, 9]"
10.8068,0.24999999999999992,0.06999999999999999,7,"[5, 7, 7]"
12.024,0.1,0.072,4923,"[5, 11, 19, 27, 36, 49, 68, 89, 128, 184, 311, 1380, 4778, 4920, 4923, 4923]"
10.8168,0.11,0.072,4857,"[5, 88, 185, 409, 1677, 4698, 4855, 4857, 4857]"
12.0844,0.12,0.072,32,"[5, 20, 26, 29, 31, 32, 32]"
12.1732,0.13,0.072,11,"[5, 8, 10, 11, 11]"
10.6632,0.13999999999999999,0.072,25,"[5, 10, 14, 16, 21, 23, 24, 25, 25]"
12.0972,0.14999999999999997,0.072,11,"[5, 10, 11, 11]"
10.9604,0.15999999999999998,0.072,14,"[5, 10, 12, 13, 14, 14]"
12.024,0.16999999999999998,0.072,7,"[5, 7, 7]"
10.8168,0.17999999999999997,0.072,41,"[5, 26, 32, 37, 40, 41, 41]"
12.0844,0.18999999999999995,0.072,13,"[5, 12, 13, 13]"
12.1732,0.19999999999999996,0.072,7,"[5, 7, 7]"
10.6632,0.20999999999999996,0.072,6,"[5, 6, 6]"
12.0972,0.21999999999999995,0.072,9,"[5, 8, 9, 9]"
10.9604,0.22999999999999995,0.072,7,"[5, 7, 7]"
12.024,0.23999999999999994,0.072,5,"[5, 5]"
10.8168,0.24999999999999992,0.072,21,"[5, 20, 21, 21]"
12.2464,0.1,0.074,4904,"[5, 27, 45, 61, 79, 96, 114, 148, 229, 529, 3512, 4862, 4902, 4904, 4904]"
12.3536,0.11,0.074,4905,"[5, 10, 13, 17, 22, 25, 27, 28, 32, 38, 50, 66, 97, 144, 229, 448, 1841, 4777, 4901, 4905, 4905]"
10.8052,0.12,0.074,82,"[5, 13, 24, 30, 39, 51, 62, 73, 77, 79, 80, 82, 82]"
12.2668,0.13,0.074,13,"[5, 11, 13, 13]"
11.0904,0.13999999999999999,0.074,20,"[5, 10, 13, 15, 18, 20, 20]"
12.1808,0.14999999999999997,0.074,7,"[5, 7, 7]"
10.9516,0.15999999999999998,0.074,79,"[5, 44, 60, 70, 76, 79, 79]"
12.2464,0.16999999999999998,0.074,13,"[5, 12, 13, 13]"
12.3536,0.17999999999999997,0.074,7,"[5, 7, 7]"
10.8052,0.18999999999999995,0.074,10,"[5, 9, 10, 10]"
12.2668,0.19999999999999996,0.074,9,"[5, 8, 9, 9]"
11.0904,0.20999999999999996,0.074,7,"[5, 7, 7]"
12.1808,0.21999999999999995,0.074,5,"[5, 5]"
10.9516,0.22999999999999995,0.074,22,"[5, 21, 22, 22]"
12.2464,0.23999999999999994,0.074,11,"[5, 10, 11, 11]"
12.3536,0.24999999999999992,0.074,6,"[5, 6, 6]"
10.94,0.1,0.076,4872,"[5, 13, 27, 35, 51, 85, 123, 230, 566, 3332, 4816, 4870, 4871, 4872, 4872]"
12.41,0.11,0.076,4919,"[5, 14, 25, 31, 35, 39, 42, 48, 56, 66, 76, 91, 110, 129, 148, 173, 212, 312, 1000, 4659, 4916, 4919, 4919]"
11.2316,0.12,0.076,4883,"[5, 12, 19, 25, 31, 42, 53, 60, 75, 94, 108, 118, 128, 148, 181, 236, 321, 489, 1717, 4748, 4875, 4883, 4883]"
12.3336,0.13,0.076,7,"[5, 7, 7]"
11.102,0.13999999999999999,0.076,4861,"[5, 64, 99, 123, 146, 172, 189, 208, 233, 256, 275, 306, 352, 440, 567, 1441, 4651, 4853, 4861, 4861]"
12.4128,0.14999999999999997,0.076,15,"[5, 12, 14, 15, 15]"
12.5316,0.15999999999999998,0.076,7,"[5, 7, 7]"
10.94,0.16999999999999998,0.076,9,"[5, 8, 9, 9]"
12.41,0.17999999999999997,0.076,9,"[5, 8, 9, 9]"
11.2316,0.18999999999999995,0.076,7,"[5, 7, 7]"
12.3336,0.19999999999999996,0.076,7,"[5, 7, 7]"
11.102,0.20999999999999996,0.076,22,"[5, 21, 22, 22]"
12.4128,0.21999999999999995,0.076,11,"[5, 10, 11, 11]"
12.5316,0.22999999999999995,0.076,6,"[5, 6, 6]"
10.94,0.23999999999999994,0.076,6,"[5, 6, 6]"
12.41,0.24999999999999992,0.076,9,"[5, 8, 9, 9]"
11.3612,0.1,0.078,4885,"[5, 13, 21, 28, 35, 48, 66, 85, 118, 168, 239, 593, 3943, 4846, 4883, 4884, 4885, 4885]"
12.4896,0.11,0.078,12,"[5, 9, 10, 12, 12]"
11.2456,0.12,0.078,4862,"[5, 73, 133, 200, 288, 419, 1326, 4646, 4854, 4862, 4862]"
12.5696,0.13,0.078,23,"[5, 16, 21, 23, 23]"
12.6988,0.13999999999999999,0.078,11,"[5, 8, 10, 11, 11]"
11.0824,0.14999999999999997,0.078,14,"[5, 9, 12, 13, 14, 14]"
12.5532,0.15999999999999998,0.078,11,"[5, 10, 11, 11]"
11.3612,0.16999999999999998,0.078,7,"[5, 7, 7]"
12.4896,0.17999999999999997,0.078,7,"[5, 7, 7]"
11.2456,0.18999999999999995,0.078,40,"[5, 28, 34, 37, 39, 40, 40]"
12.5696,0.19999999999999996,0.078,13,"[5, 12, 13, 13]"
12.6988,0.20999999999999996,0.078,6,"[5, 6, 6]"
11.0824,0.21999999999999995,0.078,6,"[5, 6, 6]"
12.5532,0.22999999999999995,0.078,9,"[5, 8, 9, 9]"
11.3612,0.23999999999999994,0.078,7,"[5, 7, 7]"
12.4896,0.24999999999999992,0.078,5,"[5, 5]"
11.3764,0.1,0.08,4862,"[5, 88, 182, 417, 2011, 4725, 4861, 4862, 4862]"
12.7272,0.11,0.08,84,"[5, 27, 43, 54, 66, 75, 81, 83, 84, 84]"
12.8672,0.12,0.08,12,"[5, 9, 11, 12, 12]"
11.224,0.13,0.08,23,"[5, 9, 12, 14, 19, 21, 22, 23, 23]"
12.6972,0.13999999999999999,0.08,13,"[5, 11, 13, 13]"
11.5088,0.14999999999999997,0.08,12,"[5, 8, 10, 11, 12, 12]"
12.644,0.15999999999999998,0.08,7,"[5, 7, 7]"
11.3764,0.16999999999999998,0.08,40,"[5, 28, 34, 37, 39, 40, 40]"
12.7272,0.17999999999999997,0.08,13,"[5, 12, 13, 13]"
12.8672,0.18999999999999995,0.08,7,"[5, 7, 7]"
11.224,0.19999999999999996,0.08,9,"[5, 8, 9, 9]"
12.6972,0.20999999999999996,0.08,9,"[5, 8, 9, 9]"
11.5088,0.21999999999999995,0.08,7,"[5, 7, 7]"
12.644,0.22999999999999995,0.08,5,"[5, 5]"
11.3764,0.23999999999999994,0.08,21,"[5, 20, 21, 21]"
12.7272,0.24999999999999992,0.08,11,"[5, 10, 11, 11]"
13.0388,0.1,0.082,4911,"[5, 10, 13, 17, 22, 25, 27, 28, 32, 38, 50, 65, 93, 132, 200, 394, 1714, 4788, 4909, 4911, 4911]"
11.3532,0.11,0.082,4880,"[5, 13, 25, 35, 51, 75, 94, 120, 152, 187, 262, 481, 2230, 4754, 4875, 4879, 4880, 4880]"
12.8476,0.12,0.082,16,"[5, 11, 15, 16, 16]"
11.6276,0.13,0.082,20,"[5, 10, 13, 15, 18, 20, 20]"
12.7956,0.13999999999999999,0.082,7,"[5, 7, 7]"
11.5204,0.14999999999999997,0.082,65,"[5, 38, 51, 57, 62, 65, 65]"
12.8816,0.15999999999999998,0.082,15,"[5, 12, 14, 15, 15]"
13.0388,0.16999999999999998,0.082,7,"[5, 7, 7]"
11.3532,0.17999999999999997,0.082,9,"[5, 8, 9, 9]"
12.8476,0.18999999999999995,0.082,9,"[5, 8, 9, 9]"
11.6276,0.19999999999999996,0.082,7,"[5, 7, 7]"
12.7956,0.20999999999999996,0.082,5,"[5, 5]"
11.5204,0.21999999999999995,0.082,21,"[5, 20, 21, 21]"
12.8816,0.22999999999999995,0.082,11,"[5, 10, 11, 11]"
13.0388,0.23999999999999994,0.082,6,"[5, 6, 6]"
11.3532,0.24999999999999992,0.082,6,"[5, 6, 6]"
12.9996,0.1,0.08399999999999999,4920,"[5, 13, 23, 29, 33, 37, 40, 46, 54, 61, 68, 83, 102, 120, 137, 157, 177, 224, 370, 1411, 4772, 4919, 4920, 4920]"
11.7652,0.11,0.08399999999999999,4889,"[5, 13, 21, 28, 34, 47, 63, 77, 104, 147, 228, 436, 1894, 4763, 4886, 4888, 4889, 4889]"
12.9572,0.12,0.08399999999999999,8,"[5, 8, 8]"
11.66,0.13,0.08399999999999999,4869,"[5, 54, 82, 100, 126, 146, 174, 202, 230, 251, 290, 342, 434, 640, 2435, 4771, 4867, 4869, 4869]"
13.05,0.13999999999999999,0.08399999999999999,22,"[5, 16, 21, 22, 22]"
13.2156,0.14999999999999997,0.08399999999999999,7,"[5, 7, 7]"
11.4916,0.15999999999999998,0.08399999999999999,13,"[5, 8, 11, 12, 13, 13]"
12.9996,0.16999999999999998,0.08399999999999999,9,"[5, 8, 9, 9]"
11.7652,0.17999999999999997,0.08399999999999999,7,"[5, 7, 7]"
12.9572,0.18999999999999995,0.08399999999999999,7,"[5, 7, 7]"
11.66,0.19999999999999996,0.08399999999999999,32,"[5, 26, 30, 31, 32, 32]"
13.05,0.20999999999999996,0.08399999999999999,11,"[5, 10, 11, 11]"
13.2156,0.21999999999999995,0.08399999999999999,6,"[5, 6, 6]"
11.4916,0.22999999999999995,0.08399999999999999,6,"[5, 6, 6]"
12.9996,0.23999999999999994,0.08399999999999999,9,"[5, 8, 9, 9]"
11.7652,0.24999999999999992,0.08399999999999999,7,"[5, 7, 7]"
13.11,0.1,0.086,12,"[5, 9, 10, 12, 12]"
11.792,0.11,0.086,4871,"[5, 83, 166, 328, 1199, 4644, 4860, 4871, 4871]"
13.188,0.12,0.086,28,"[5, 18, 24, 27, 28, 28]"
13.3912,0.13,0.086,11,"[5, 8, 10, 11, 11]"
11.6208,0.13999999999999999,0.086,23,"[5, 9, 12, 14, 19, 21, 22, 23, 23]"
13.1536,0.14999999999999997,0.086,11,"[5, 10, 11, 11]"
11.8968,0.15999999999999998,0.086,12,"[5, 8, 10, 11, 12, 12]"
13.11,0.16999999999999998,0.086,6,"[5, 6, 6]"
11.792,0.17999999999999997,0.086,28,"[5, 25, 28, 28]"
13.188,0.18999999999999995,0.086,13,"[5, 12, 13, 13]"
13.3912,0.19999999999999996,0.086,7,"[5, 7, 7]"
11.6208,0.20999999999999996,0.086,6,"[5, 6, 6]"
13.1536,0.21999999999999995,0.086,9,"[5, 8, 9, 9]"
11.8968,0.22999999999999995,0.086,6,"[5, 6, 6]"
13.11,0.23999999999999994,0.086,5,"[5, 5]"
11.792,0.24999999999999992,0.086,20,"[5, 19, 20, 20]"
13.3352,0.1,0.088,76,"[5, 25, 39, 50, 61, 68, 69, 72, 73, 75, 76, 76]"
13.5604,0.11,0.088,13,"[5, 9, 11, 12, 13, 13]"
11.7552,0.12,0.088,46,"[5, 11, 22, 26, 33, 38, 42, 45, 46, 46]"
13.3028,0.13,0.088,11,"[5, 10, 11, 11]"
12.0148,0.13999999999999999,0.088,14,"[5, 9, 11, 12, 14, 14]"
13.258,0.14999999999999997,0.088,7,"[5, 7, 7]"
11.9156,0.15999999999999998,0.088,63,"[5, 38, 51, 57, 61, 63, 63]"
13.3352,0.16999999999999998,0.088,13,"[5, 12, 13, 13]"
13.5604,0.17999999999999997,0.088,7,"[5, 7, 7]"
11.7552,0.18999999999999995,0.088,7,"[5, 7, 7]"
13.3028,0.19999999999999996,0.088,9,"[5, 8, 9, 9]"
12.0148,0.20999999999999996,0.088,6,"[5, 6, 6]"
13.258,0.21999999999999995,0.088,5,"[5, 5]"
11.9156,0.22999999999999995,0.088,20,"[5, 19, 20, 20]"
13.3352,0.23999999999999994,0.088,10,"[5, 9, 10, 10]"
13.5604,0.24999999999999992,0.088,6,"[5, 6, 6]"
11.8796,0.1,0.09,4889,"[5, 13, 26, 36, 50, 69, 88, 114, 144, 175, 278, 884, 4588, 4880, 4888, 4889, 4889]"
